website	simple_url	complex_url	simple_level	complex_level	simple_location_html	complex_location_html	simple_location_txt	complex_location_txt	alignment_location	simple_author	complex_author	simple_title	complex_title	license	last_access	simple_location_txt_par	complex_location_txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/lebensmittel-vergiftung-722055.html	https://www.apotheken-umschau.de/krankheiten-symptome/was-tun-bei-einer-lebensmittel-vergiftung-738111.html	A2/B1	C2	data/apotheken-umschau/html/simple_100.html	data/apotheken-umschau/html/complex_100.html	data/apotheken-umschau/txt/simple_100.txt	data/apotheken-umschau/txt/complex_100.txt				Lebensmittel-Vergiftung | Apotheken Umschau	Was tun bei einer Lebensmittel-Vergiftung? | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_100.txt_par	data/apotheken-umschau/txt_par/complex_100.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/leistenbruch-775271.html	https://www.apotheken-umschau.de/krankheiten-symptome/leistenbruch-leistenhernie-740227.html	A2/B1	C2	data/apotheken-umschau/html/simple_101.html	data/apotheken-umschau/html/complex_101.html	data/apotheken-umschau/txt/simple_101.txt	data/apotheken-umschau/txt/complex_101.txt				Leistenbruch | Apotheken Umschau	Leistenbruch (Leistenhernie) | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_101.txt_par	data/apotheken-umschau/txt_par/complex_101.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/lippenherpes-761569.html	https://www.apotheken-umschau.de/krankheiten-symptome/hautkrankheiten/lippenherpes-ursachen-therapie-vorbeugen-734287.html	A2/B1	C2	data/apotheken-umschau/html/simple_102.html	data/apotheken-umschau/html/complex_102.html	data/apotheken-umschau/txt/simple_102.txt	data/apotheken-umschau/txt/complex_102.txt				Lippenherpes | Apotheken Umschau	Lippenherpes: Ursachen, Behandlung, Vorbeugen | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_102.txt_par	data/apotheken-umschau/txt_par/complex_102.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/lungenembolie-722649.html		A2/B1	C2	data/apotheken-umschau/only_simple_html/simple_103.html		data/apotheken-umschau/only_simple_txt/simple_103.txt					Lungenembolie | Apotheken Umschau		copyright required	2022-08-23	data/apotheken-umschau/only_simple_txt_par/simple_103.txt_par	
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/lungenentzuendung-769847.html		A2/B1	C2	data/apotheken-umschau/only_simple_html/simple_104.html		data/apotheken-umschau/only_simple_txt/simple_104.txt					Lungenentzündung | Apotheken Umschau		copyright required	2022-08-23	data/apotheken-umschau/only_simple_txt_par/simple_104.txt_par	
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/lungenkrebs-769843.html	https://www.apotheken-umschau.de/krankheiten-symptome/krebs/lungenkrebs-symptome-verlauf-therapie-737681.html	A2/B1	C2	data/apotheken-umschau/html/simple_105.html	data/apotheken-umschau/html/complex_105.html	data/apotheken-umschau/txt/simple_105.txt	data/apotheken-umschau/txt/complex_105.txt				Lungenkrebs | Apotheken Umschau	Lungenkrebs: Symptome, Verlauf, Therapie | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_105.txt_par	data/apotheken-umschau/txt_par/complex_105.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/magenschleimhaut-entzuendung-722625.html	https://www.apotheken-umschau.de/krankheiten-symptome/magen-und-darmerkrankungen/magenschleimhautentzuendung-symptome-diagnose-behandlung-739927.html	A2/B1	C2	data/apotheken-umschau/html/simple_106.html	data/apotheken-umschau/html/complex_106.html	data/apotheken-umschau/txt/simple_106.txt	data/apotheken-umschau/txt/complex_106.txt				Magenschleimhaut-Entzündung | Apotheken Umschau	Magenschleimhautentzündung: Symptome, Diagnose, Behandlung | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_106.txt_par	data/apotheken-umschau/txt_par/complex_106.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/mandelentzuendung-722661.html	https://www.apotheken-umschau.de/krankheiten-symptome/infektionskrankheiten/mandelentzuendung-tonsillitis-735745.html	A2/B1	C2	data/apotheken-umschau/html/simple_107.html	data/apotheken-umschau/html/complex_107.html	data/apotheken-umschau/txt/simple_107.txt	data/apotheken-umschau/txt/complex_107.txt				Mandelentzündung | Apotheken Umschau	Mandelentzündung (Tonsillitis) | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_107.txt_par	data/apotheken-umschau/txt_par/complex_107.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/wie-lange-sind-medikamente-haltbar-761749.html		A2/B1	C2	data/apotheken-umschau/only_simple_html/simple_108.html		data/apotheken-umschau/only_simple_txt/simple_108.txt					Wie lange sind Medikamente haltbar? | Apotheken Umschau		copyright required	2022-08-23	data/apotheken-umschau/only_simple_txt_par/simple_108.txt_par	
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/medikamente-beipackzettel-verstehen-761785.html	https://www.apotheken-umschau.de/medikamente/basiswissen/medikamente-beipackzettel-verstehen-721555.html	A2/B1	C2	data/apotheken-umschau/html/simple_109.html	data/apotheken-umschau/html/complex_109.html	data/apotheken-umschau/txt/simple_109.txt	data/apotheken-umschau/txt/complex_109.txt				Medikamente: Beipackzettel verstehen | Apotheken Umschau	Medikamente: Beipackzettel verstehen | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_109.txt_par	data/apotheken-umschau/txt_par/complex_109.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/medikamente-was-sind-wechselwirkungen-761795.html	https://www.apotheken-umschau.de/medikamente/basiswissen/medikamente-was-sind-wechselwirkungen-721855.html	A2/B1	C2	data/apotheken-umschau/html/simple_110.html	data/apotheken-umschau/html/complex_110.html	data/apotheken-umschau/txt/simple_110.txt	data/apotheken-umschau/txt/complex_110.txt				Medikamente: Was sind Wechselwirkungen? | Apotheken Umschau	Medikamente: Was sind Wechselwirkungen? | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_110.txt_par	data/apotheken-umschau/txt_par/complex_110.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/migraene-753241.html	https://www.apotheken-umschau.de/krankheiten-symptome/neurologische-erkrankungen/migraene-734115.html	A2/B1	C2	data/apotheken-umschau/html/simple_111.html	data/apotheken-umschau/html/complex_111.html	data/apotheken-umschau/txt/simple_111.txt	data/apotheken-umschau/txt/complex_111.txt				Migräne | Apotheken Umschau	Migräne | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_111.txt_par	data/apotheken-umschau/txt_par/complex_111.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/migraene-apps-837725.html		A2/B1	C2	data/apotheken-umschau/only_simple_html/simple_112.html		data/apotheken-umschau/only_simple_txt/simple_112.txt					Migräne-Apps | Apotheken Umschau		copyright required	2022-08-23	data/apotheken-umschau/only_simple_txt_par/simple_112.txt_par	
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/multiple-sklerose-722701.html	https://www.apotheken-umschau.de/krankheiten-symptome/neurologische-erkrankungen/multiple-sklerose-ms-ursachen-symptome-verlauf-behandlung-735343.html	A2/B1	C2	data/apotheken-umschau/html/simple_113.html	data/apotheken-umschau/html/complex_113.html	data/apotheken-umschau/txt/simple_113.txt	data/apotheken-umschau/txt/complex_113.txt				Multiple Sklerose | Apotheken Umschau	Multiple Sklerose (MS): Ursachen, Symptome, Verlauf, Behandlung | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_113.txt_par	data/apotheken-umschau/txt_par/complex_113.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/muskelfaserriss-und-muskelzerrung-723303.html	https://www.apotheken-umschau.de/krankheiten-symptome/sportverletzungen/muskelfaserriss-und-muskelzerrung-735063.html	A2/B1	C2	data/apotheken-umschau/html/simple_114.html	data/apotheken-umschau/html/complex_114.html	data/apotheken-umschau/txt/simple_114.txt	data/apotheken-umschau/txt/complex_114.txt				Muskelfaserriss und Muskelzerrung | Apotheken Umschau	Muskelfaserriss und Muskelzerrung | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_114.txt_par	data/apotheken-umschau/txt_par/complex_114.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/nagelbett-entzuendung-722761.html	https://www.apotheken-umschau.de/krankheiten-symptome/hautkrankheiten/nagelbettentzuendung-symptome-und-behandlung-738987.html	A2/B1	C2	data/apotheken-umschau/html/simple_115.html	data/apotheken-umschau/html/complex_115.html	data/apotheken-umschau/txt/simple_115.txt	data/apotheken-umschau/txt/complex_115.txt				Nagelbett-Entzündung | Apotheken Umschau	Nagelbettentzündung: Symptome und Behandlung | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_115.txt_par	data/apotheken-umschau/txt_par/complex_115.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/nasennebenhoehlen-entzuendung-722617.html	https://www.apotheken-umschau.de/krankheiten-symptome/infektionskrankheiten/nasennebenhoehlenentzuendung-was-tun-736753.html	A2/B1	C2	data/apotheken-umschau/html/simple_116.html	data/apotheken-umschau/html/complex_116.html	data/apotheken-umschau/txt/simple_116.txt	data/apotheken-umschau/txt/complex_116.txt				Nasennebenhöhlen-Entzündung | Apotheken Umschau	Nasennebenhöhlenentzündung: Was tun? | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_116.txt_par	data/apotheken-umschau/txt_par/complex_116.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/neurodermitis-723297.html	https://www.apotheken-umschau.de/krankheiten-symptome/hautkrankheiten/neurodermitis-symptome-und-behandlung-734571.html	A2/B1	C2	data/apotheken-umschau/html/simple_117.html	data/apotheken-umschau/html/complex_117.html	data/apotheken-umschau/txt/simple_117.txt	data/apotheken-umschau/txt/complex_117.txt				Neurodermitis | Apotheken Umschau	Neurodermitis: Symptome und Behandlung | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_117.txt_par	data/apotheken-umschau/txt_par/complex_117.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/niedriger-blutdruck-723115.html	https://www.apotheken-umschau.de/krankheiten-symptome/herz-kreislauf-erkrankungen/niedriger-blutdruck-hypotonie-734171.html	A2/B1	C2	data/apotheken-umschau/html/simple_118.html	data/apotheken-umschau/html/complex_118.html	data/apotheken-umschau/txt/simple_118.txt	data/apotheken-umschau/txt/complex_118.txt				Niedriger Blutdruck | Apotheken Umschau	Niedriger Blutdruck (Hypotonie) | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_118.txt_par	data/apotheken-umschau/txt_par/complex_118.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/nierenbecken-entzuendung-722933.html	https://www.apotheken-umschau.de/krankheiten-symptome/nieren-und-harnwegserkrankungen/nierenbeckenentzuendung-symptome-und-behandlung-733919.html	A2/B1	C2	data/apotheken-umschau/html/simple_119.html	data/apotheken-umschau/html/complex_119.html	data/apotheken-umschau/txt/simple_119.txt	data/apotheken-umschau/txt/complex_119.txt				Nierenbecken-Entzündung | Apotheken Umschau	Nierenbeckenentzündung: Symptome und Behandlung | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_119.txt_par	data/apotheken-umschau/txt_par/complex_119.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/noroviren-infektion-750387.html	https://www.apotheken-umschau.de/krankheiten-symptome/infektionskrankheiten/noroviren-infektion-ansteckung-symptome-behandlung-735861.html	A2/B1	C2	data/apotheken-umschau/html/simple_120.html	data/apotheken-umschau/html/complex_120.html	data/apotheken-umschau/txt/simple_120.txt	data/apotheken-umschau/txt/complex_120.txt				Noroviren-Infektion | Apotheken Umschau	Noroviren-Infektion: Ansteckung, Symptome, Behandlung | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_120.txt_par	data/apotheken-umschau/txt_par/complex_120.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/oberschenkelhals-bruch-769825.html	https://www.apotheken-umschau.de/krankheiten-symptome/gelenks-und-knochenerkrankungen/oberschenkelhalsbruch-schenkelhalsfraktur-748873.html	A2/B1	C2	data/apotheken-umschau/html/simple_121.html	data/apotheken-umschau/html/complex_121.html	data/apotheken-umschau/txt/simple_121.txt	data/apotheken-umschau/txt/complex_121.txt				Oberschenkelhals-Bruch | Apotheken Umschau	Oberschenkelhalsbruch (Schenkelhalsfraktur) | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_121.txt_par	data/apotheken-umschau/txt_par/complex_121.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/online-gemeinsam-abnehmen-837899.html		A2/B1	C2	data/apotheken-umschau/only_simple_html/simple_122.html		data/apotheken-umschau/only_simple_txt/simple_122.txt					Online gemeinsam abnehmen | Apotheken Umschau		copyright required	2022-08-23	data/apotheken-umschau/only_simple_txt_par/simple_122.txt_par	
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/paracetamol-723403.html		A2/B1	C2	data/apotheken-umschau/only_simple_html/simple_123.html		data/apotheken-umschau/only_simple_txt/simple_123.txt					Paracetamol | Apotheken Umschau		copyright required	2022-08-23	data/apotheken-umschau/only_simple_txt_par/simple_123.txt_par	
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/parkinson-750505.html	https://www.apotheken-umschau.de/krankheiten-symptome/neurologische-erkrankungen/parkinson-krankheit-symptome-ursachen-therapie-733737.html	A2/B1	C2	data/apotheken-umschau/html/simple_124.html	data/apotheken-umschau/html/complex_124.html	data/apotheken-umschau/txt/simple_124.txt	data/apotheken-umschau/txt/complex_124.txt				Parkinson | Apotheken Umschau	Parkinson Krankheit: Symptome, Ursachen, Therapie | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_124.txt_par	data/apotheken-umschau/txt_par/complex_124.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/parodontitis-753269.html	https://www.apotheken-umschau.de/krankheiten-symptome/zahnkrankheiten/parodontitis-733985.html	A2/B1	C2	data/apotheken-umschau/html/simple_125.html	data/apotheken-umschau/html/complex_125.html	data/apotheken-umschau/txt/simple_125.txt	data/apotheken-umschau/txt/complex_125.txt				Parodontitis | Apotheken Umschau	Parodontitis | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_125.txt_par	data/apotheken-umschau/txt_par/complex_125.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/pfefferminze-802797.html		A2/B1	C2	data/apotheken-umschau/only_simple_html/simple_126.html		data/apotheken-umschau/only_simple_txt/simple_126.txt					Pfefferminze | Apotheken Umschau		copyright required	2022-08-23	data/apotheken-umschau/only_simple_txt_par/simple_126.txt_par	
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/pfeiffersches-druesenfieber-722063.html	https://www.apotheken-umschau.de/krankheiten-symptome/infektionskrankheiten/pfeiffersches-druesenfieber-symptome-ansteckung-behandlung-734069.html	A2/B1	C2	data/apotheken-umschau/html/simple_127.html	data/apotheken-umschau/html/complex_127.html	data/apotheken-umschau/txt/simple_127.txt	data/apotheken-umschau/txt/complex_127.txt				Pfeiffersches Drüsenfieber | Apotheken Umschau	Pfeiffersches Drüsenfieber: Symptome, Ansteckung, Behandlung | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_127.txt_par	data/apotheken-umschau/txt_par/complex_127.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/phobien-865741.html	https://www.apotheken-umschau.de/krankheiten-symptome/psychische-krankheiten/phobien-phobische-stoerung-738661.html	A2/B1	C2	data/apotheken-umschau/html/simple_128.html	data/apotheken-umschau/html/complex_128.html	data/apotheken-umschau/txt/simple_128.txt	data/apotheken-umschau/txt/complex_128.txt				Phobien | Apotheken Umschau	Phobien (phobische Störung) | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_128.txt_par	data/apotheken-umschau/txt_par/complex_128.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/pille-805349.html	https://www.apotheken-umschau.de/gesund-bleiben/sex/verhuetung-die-pille-707733.html	A2/B1	C2	data/apotheken-umschau/html/simple_129.html	data/apotheken-umschau/html/complex_129.html	data/apotheken-umschau/txt/simple_129.txt	data/apotheken-umschau/txt/complex_129.txt				Pille | Apotheken Umschau	Verhütung: Die Pille | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_129.txt_par	data/apotheken-umschau/txt_par/complex_129.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/pille-danach-und-spirale-danach-888131.html	https://www.apotheken-umschau.de/gesund-bleiben/sex/notfallverhuetung-pille-danach-713683.html	A2/B1	C2	data/apotheken-umschau/html/simple_130.html	data/apotheken-umschau/html/complex_130.html	data/apotheken-umschau/txt/simple_130.txt	data/apotheken-umschau/txt/complex_130.txt				Pille danach und Spirale danach | Apotheken Umschau	Notfallverhütung: Pille danach | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_130.txt_par	data/apotheken-umschau/txt_par/complex_130.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/prostatakrebs-769829.html	https://www.apotheken-umschau.de/krankheiten-symptome/krebs/prostatakrebs-symptome-diagnose-therapie-735019.html	A2/B1	C2	data/apotheken-umschau/html/simple_131.html	data/apotheken-umschau/html/complex_131.html	data/apotheken-umschau/txt/simple_131.txt	data/apotheken-umschau/txt/complex_131.txt				Prostatakrebs | Apotheken Umschau	Prostatakrebs: Symptome, Diagnose, Therapie | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_131.txt_par	data/apotheken-umschau/txt_par/complex_131.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/qualitaet-von-gesundheits-apps-837907.html		A2/B1	C2	data/apotheken-umschau/only_simple_html/simple_132.html		data/apotheken-umschau/only_simple_txt/simple_132.txt					Qualität von Gesundheits-Apps | Apotheken Umschau		copyright required	2022-08-23	data/apotheken-umschau/only_simple_txt_par/simple_132.txt_par	
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/reisedurchfall-769781.html	https://www.apotheken-umschau.de/krankheiten-symptome/symptome/reisedurchfall-was-tun-715693.html	A2/B1	C2	data/apotheken-umschau/html/simple_133.html	data/apotheken-umschau/html/complex_133.html	data/apotheken-umschau/txt/simple_133.txt	data/apotheken-umschau/txt/complex_133.txt				Reisedurchfall | Apotheken Umschau	Reisedurchfall: Was tun? | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_133.txt_par	data/apotheken-umschau/txt_par/complex_133.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/reizdarm-syndrom-725083.html	https://www.apotheken-umschau.de/krankheiten-symptome/magen-und-darmerkrankungen/reizdarmsyndrom-was-steckt-dahinter-734665.html	A2/B1	C2	data/apotheken-umschau/html/simple_134.html	data/apotheken-umschau/html/complex_134.html	data/apotheken-umschau/txt/simple_134.txt	data/apotheken-umschau/txt/complex_134.txt				Reizdarm-Syndrom | Apotheken Umschau	Reizdarmsyndrom: Was steckt dahinter? | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_134.txt_par	data/apotheken-umschau/txt_par/complex_134.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/rheuma-722071.html	https://www.apotheken-umschau.de/krankheiten-symptome/rheumatische-erkrankungen/rheuma-erkennen-und-behandeln-708001.html	A2/B1	C2	data/apotheken-umschau/html/simple_135.html	data/apotheken-umschau/html/complex_135.html	data/apotheken-umschau/txt/simple_135.txt	data/apotheken-umschau/txt/complex_135.txt				Rheuma | Apotheken Umschau	Was ist Rheuma? | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_135.txt_par	data/apotheken-umschau/txt_par/complex_135.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/scheidenpilz-722925.html	https://www.apotheken-umschau.de/krankheiten-symptome/erkrankungen-der-weiblichen-geschlechtsorgane/scheidenpilz-symptome-behandlung-vorbeugen-747573.html	A2/B1	C2	data/apotheken-umschau/html/simple_136.html	data/apotheken-umschau/html/complex_136.html	data/apotheken-umschau/txt/simple_136.txt	data/apotheken-umschau/txt/complex_136.txt				Scheidenpilz | Apotheken Umschau	Scheidenpilz: Symptome, Behandlung, Vorbeugen | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_136.txt_par	data/apotheken-umschau/txt_par/complex_136.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/schilddruesenunterfunktion-722601.html	https://www.apotheken-umschau.de/krankheiten-symptome/schilddruesenunterfunktion-symptome-und-behandlung-734397.html	A2/B1	C2	data/apotheken-umschau/html/simple_137.html	data/apotheken-umschau/html/complex_137.html	data/apotheken-umschau/txt/simple_137.txt	data/apotheken-umschau/txt/complex_137.txt				Schilddrüsenunterfunktion | Apotheken Umschau	Schilddrüsenunterfunktion: Symptome und Behandlung | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_137.txt_par	data/apotheken-umschau/txt_par/complex_137.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/schilddruesenueberfunktion-722735.html	https://www.apotheken-umschau.de/krankheiten-symptome/schilddruesenueberfunktion-ursachen-symptome-behandlung-734417.html	A2/B1	C2	data/apotheken-umschau/html/simple_138.html	data/apotheken-umschau/html/complex_138.html	data/apotheken-umschau/txt/simple_138.txt	data/apotheken-umschau/txt/complex_138.txt				Schilddrüsenüberfunktion | Apotheken Umschau	Schilddrüsenüberfunktion: Ursachen, Symptome, Behandlung | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_138.txt_par	data/apotheken-umschau/txt_par/complex_138.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/schlaganfall-722079.html	https://www.apotheken-umschau.de/krankheiten-symptome/neurologische-erkrankungen/schlaganfall-apoplex-733747.html	A2/B1	C2	data/apotheken-umschau/html/simple_139.html	data/apotheken-umschau/html/complex_139.html	data/apotheken-umschau/txt/simple_139.txt	data/apotheken-umschau/txt/complex_139.txt				Schlaganfall | Apotheken Umschau	Schlaganfall (Apoplex) | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_139.txt_par	data/apotheken-umschau/txt_par/complex_139.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/schleimbeutel-entzuendung-723391.html		A2/B1	C2	data/apotheken-umschau/only_simple_html/simple_140.html		data/apotheken-umschau/only_simple_txt/simple_140.txt					Schleimbeutel-Entzündung | Apotheken Umschau		copyright required	2022-08-23	data/apotheken-umschau/only_simple_txt_par/simple_140.txt_par	
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/schluesselbeinbruch-753253.html	https://www.apotheken-umschau.de/krankheiten-symptome/gelenks-und-knochenerkrankungen/schluesselbeinbruch-740679.html	A2/B1	C2	data/apotheken-umschau/html/simple_141.html	data/apotheken-umschau/html/complex_141.html	data/apotheken-umschau/txt/simple_141.txt	data/apotheken-umschau/txt/complex_141.txt				Schlüsselbeinbruch | Apotheken Umschau	Schlüsselbeinbruch | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_141.txt_par	data/apotheken-umschau/txt_par/complex_141.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/schmerzmittel-welches-hilft-wann-753623.html	https://www.apotheken-umschau.de/medikamente/basiswissen/schmerzmittel-welches-hilft-wann-717725.html	A2/B1	C2	data/apotheken-umschau/html/simple_142.html	data/apotheken-umschau/html/complex_142.html	data/apotheken-umschau/txt/simple_142.txt	data/apotheken-umschau/txt/complex_142.txt				Schmerzmittel - welches hilft wann? | Apotheken Umschau	Schmerzmittel: Welches hilft wann? | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_142.txt_par	data/apotheken-umschau/txt_par/complex_142.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/schock-800055.html	https://www.apotheken-umschau.de/therapie/erste-hilfe/bewusstlose-lagern-766053.html	A2/B1	C2	data/apotheken-umschau/html/simple_143.html	data/apotheken-umschau/html/complex_143.html	data/apotheken-umschau/txt/simple_143.txt	data/apotheken-umschau/txt/complex_143.txt				Schock | Apotheken Umschau	Wie Sie Bewusstlose richtig lagern | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_143.txt_par	data/apotheken-umschau/txt_par/complex_143.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/schwarzer-hautkrebs-768161.html	https://www.apotheken-umschau.de/krankheiten-symptome/krebs/malignes-melanom-schwarzer-hautkrebs-736301.html	A2/B1	C2	data/apotheken-umschau/html/simple_144.html	data/apotheken-umschau/html/complex_144.html	data/apotheken-umschau/txt/simple_144.txt	data/apotheken-umschau/txt/complex_144.txt				Schwarzer Hautkrebs | Apotheken Umschau	Malignes Melanom (Schwarzer Hautkrebs) | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_144.txt_par	data/apotheken-umschau/txt_par/complex_144.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/seelsorge-794415.html	https://www.apotheken-umschau.de/therapie/erste-hilfe/erste-hilfe-fuer-die-seele-766133.html	A2/B1	C2	data/apotheken-umschau/html/simple_145.html	data/apotheken-umschau/html/complex_145.html	data/apotheken-umschau/txt/simple_145.txt	data/apotheken-umschau/txt/complex_145.txt				Seelsorge | Apotheken Umschau	Erste Hilfe für die Seele | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_145.txt_par	data/apotheken-umschau/txt_par/complex_145.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/sehnenscheidenentzuendung-722089.html	https://www.apotheken-umschau.de/krankheiten-symptome/gelenks-und-knochenerkrankungen/sehnenscheidenentzuendung-ursachen-beschwerden-behandlung-735129.html	A2/B1	C2	data/apotheken-umschau/html/simple_146.html	data/apotheken-umschau/html/complex_146.html	data/apotheken-umschau/txt/simple_146.txt	data/apotheken-umschau/txt/complex_146.txt				Sehnenscheidenentzündung | Apotheken Umschau	Sehnenscheidenentzündung: Ursachen, Beschwerden, Behandlung | Apotheken Umschau	copyright required	2022-08-23	data/apotheken-umschau/txt_par/simple_146.txt_par	data/apotheken-umschau/txt_par/complex_146.txt_par
apotheken-umschau	https://www.apotheken-umschau.de/einfache-sprache/smartphone-und-computer-keimfrei-halten-838371.html		A2/B1	C2	data/apotheken-umschau/only_simple_html/simple_147.html		data/apotheken-umschau/only_simple_txt/simple_147.txt					Smartphone und Computer keimfrei halten | Apotheken Umschau		copyright required	2022-08-23	data/apotheken-umschau/only_simple_txt_par/simple_147.txt_par	
